Folder_Name,RNA_Number,Protein_Class_0_Likelihood,Protein_Class_1_Likelihood,Protein_Class_2_Likelihood,Protein_Class_3_Likelihood,Protein_Class_4_Likelihood,Protein_Class_5_Likelihood,Protein_Class_6_Likelihood,Protein_Class_7_Likelihood,Protein_Class_8_Likelihood,Protein_Class_9_Likelihood,Protein_Class_10_Likelihood,Protein_Class_11_Likelihood,Protein_Class_12_Likelihood,Protein_Class_13_Likelihood,Protein_Class_14_Likelihood,Protein_Class_15_Likelihood,Protein_Class_16_Likelihood
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,36,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/31_ICLIP_U2AF65_Hela_iCLIP_ctrl+kd_all_clusters,37,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/22_ICLIP_NSUN2_293_group_4007_all-NSUN2-293-hg19_sum_G_hg19--ensembl59_from_3137-3202_bedGraph-cDNA-hits-in-genome,38,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/26_PARCLIP_TAF15_hg19,39,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/31_ICLIP_U2AF65_Hela_iCLIP_ctrl+kd_all_clusters,40,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/3_HITSCLIP_Ago2_binding_clusters,41,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/21_PARCLIP_MOV10_Sievers_hg19,42,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/24_PARCLIP_QKI_hg19,43,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/3_HITSCLIP_Ago2_binding_clusters,44,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,45,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/23_PARCLIP_PUM2_hg19,46,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/15_PARCLIP_IGF2BP123_hg19,47,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/22_ICLIP_NSUN2_293_group_4007_all-NSUN2-293-hg19_sum_G_hg19--ensembl59_from_3137-3202_bedGraph-cDNA-hits-in-genome,48,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,49,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/25_CLIPSEQ_SFRS1_hg19,50,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/10_PARCLIP_ELAVL1A_hg19,51,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/22_ICLIP_NSUN2_293_group_4007_all-NSUN2-293-hg19_sum_G_hg19--ensembl59_from_3137-3202_bedGraph-cDNA-hits-in-genome,52,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/22_ICLIP_NSUN2_293_group_4007_all-NSUN2-293-hg19_sum_G_hg19--ensembl59_from_3137-3202_bedGraph-cDNA-hits-in-genome,53,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,54,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/22_ICLIP_NSUN2_293_group_4007_all-NSUN2-293-hg19_sum_G_hg19--ensembl59_from_3137-3202_bedGraph-cDNA-hits-in-genome,55,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/15_PARCLIP_IGF2BP123_hg19,56,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/17_ICLIP_HNRNPC_hg19,57,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/23_PARCLIP_PUM2_hg19,58,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/15_PARCLIP_IGF2BP123_hg19,59,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/25_CLIPSEQ_SFRS1_hg19,60,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,61,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,62,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/28_ICLIP_TIA1_hg19,63,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/15_PARCLIP_IGF2BP123_hg19,64,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/10_PARCLIP_ELAVL1A_hg19,65,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/13_PARCLIP_FUS_hg19,66,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,67,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/25_CLIPSEQ_SFRS1_hg19,68,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,69,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/10_PARCLIP_ELAVL1A_hg19,70,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/19_ICLIP_hnRNPL_U266_group_3986_all-hnRNPL-U266-hg19_sum_G_hg19--ensembl59_from_2485_bedGraph-cDNA-hits-in-genome,71,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/26_PARCLIP_TAF15_hg19,72,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/13_PARCLIP_FUS_hg19,73,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/17_ICLIP_HNRNPC_hg19,74,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/21_PARCLIP_MOV10_Sievers_hg19,75,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/6_CLIP-seq-eIF4AIII_1,76,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
/Users/marcobenavides/repos/ML4FG/3D-RBP/Data/datasets/clip/3_HITSCLIP_Ago2_binding_clusters,77,0.05824702,0.058010824,0.06020507,0.05879296,0.05873787,0.057986222,0.05979147,0.059260547,0.059856318,0.058417603,0.059232876,0.059688456,0.057935573,0.059400477,0.058094222,0.05789605,0.058446433
